feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,Genre
-114.02629661560059,84.32283973693848,2.2139102425426245,53.19377326965332,-5.682669103145599,25.756432056427002,-10.152723014354706,19.995307683944702,-9.491548508405685,12.249510049819946,-11.543667942285538,4.830856800079346,-6.444536447525024,2.1438703536987305,-2.739513397216797,4.189726173877716,1.8014196753501892,6.682668477296829,2.3282556338235736,7.449850082397461,0.6299654841423035,0.5549518465995789,0.6392113417387009,0.5083766058087349,0.6262656003236771,0.6047573834657669,0.525133490562439,0.6548779010772705,0.5673366039991379,0.609870046377182,0.5092830806970596,0.5877900421619415,20.818420855100044,16.866734303425087,20.459933122306346,20.805737923210856,19.069374533505265,18.237465751371325,49.62510085545962,2505.2770468310964,0.18410960212349892,pop
-79.59663009643555,76.4514513015747,6.952526211738586,44.44688129425049,-11.654174476861954,26.73231339454651,-13.643229842185974,25.86531352996826,-7.851720333099365,16.571008682250977,-7.792888402938843,6.845282793045044,-5.225086450576782,3.7274690866470337,-2.5828299522399902,4.637682914733887,0.1262216940522194,6.859434366226196,1.5306857824325562,6.274805843830109,0.6657214313745499,0.543719932436943,0.5733218044042587,0.5665144175291061,0.5348058342933655,0.626572996377945,0.5544838905334473,0.6858266294002533,0.6062192171812057,0.5501192510128021,0.5907028913497925,0.5784353464841843,17.67743972493895,15.391846250951007,20.328071325577476,21.25820121120638,19.41560522769509,18.125225797416142,50.478221679076114,2602.76509421611,0.25776562839746475,pop
-79.70006370544434,92.66053771972656,2.7459734175354242,43.67791509628296,-15.360243916511536,33.2044997215271,-10.157423913478851,23.087507724761963,-8.983829021453857,16.819244623184204,-5.488941192626953,11.116219162940979,-1.0493656396865845,9.45197594165802,0.9914510101079941,7.124266862869263,-0.3280127942562103,3.041069447994232,-3.4130075573921204,0.7847475111484528,0.6462062299251556,0.6043688505887985,0.668226420879364,0.5435626804828644,0.5081978291273117,0.539112001657486,0.5410834550857544,0.6160876750946045,0.5565390735864639,0.6899095922708511,0.7239586710929871,0.605774849653244,22.178073055442287,14.732769930717131,19.584583022182738,18.951626362953174,16.574278717616526,15.962838792679204,50.186631364233094,2520.7708004725628,0.2134392112493515,pop
-135.28603553771973,140.93893814086914,-36.319708824157715,50.38594913482666,5.1511770486831665,15.973982810974121,-0.8600667119026184,11.976929068565369,-3.907910495996475,12.328355371952057,-5.5672008991241455,1.4806852340698242,-4.199511766433716,-0.8386613726615906,-1.3551080226898193,0.7714723348617554,-0.9863975793123245,1.8610995262861252,-2.252637207508087,0.02378767728805542,0.5392756313085556,0.5146519765257835,0.7316610366106033,0.5007348731160164,0.46080923825502396,0.4917701482772827,0.5850853323936462,0.846437469124794,0.5814286768436432,0.6025604605674744,0.5091414600610733,0.6231396645307541,24.478855041036457,16.557169291829915,19.236962436713274,20.511245409614027,20.732501024533896,27.196981940197247,47.037958453992466,1669.6275124504807,0.12902821972966194,pop
-40.706737995147705,111.96502494812012,-22.549081802368164,43.06593322753906,-16.239266514778137,23.196590185165405,-15.818321824073792,23.828388690948486,-6.702068090438843,15.727800369262695,-9.945032715797424,5.172181129455566,-6.44568943977356,3.017062783241272,-4.086289405822754,1.782121255993843,-4.12652724981308,1.6348985135555267,-4.227534353733063,2.5737129375338554,0.6323273926973343,0.6166867613792419,0.6809996068477631,0.5687935799360275,0.6078357249498367,0.5464346408843994,0.6049677431583405,0.6442276239395142,0.6555804908275604,0.7143021821975708,0.6105361580848694,0.6489580124616623,24.68338446414041,15.059195772611545,17.582953101630096,20.633320870351213,17.939084013357714,17.301678814597356,50.16604280365354,2197.7881085147374,0.2095058411359787,pop
-128.3158721923828,110.51034164428711,-25.15225648880005,44.03361511230469,-14.865390300750732,19.643831491470337,-12.276670694351196,17.424381017684937,-8.542268638499081,6.138978183269501,-12.098253414034843,-0.1335647702217102,-9.053775548934937,-1.7315092980861664,-7.207724392414093,-2.1253682374954224,-5.762723112478852,-1.4077969789505005,-5.5681310296058655,-1.5568747818470001,0.5122597366571426,0.6682982444763184,0.514956146478653,0.5360215902328491,0.4389060139656067,0.4711325615644455,0.734345555305481,0.5320600271224976,0.5373595803976059,0.4697389006614685,0.6366530805826187,0.672427624464035,24.14768408712351,16.082833614155287,18.970760713070337,21.33672779702242,19.520782735933974,19.66063567923628,50.15405891104073,1948.05447215607,0.13925574347376823,pop
-182.8575096130371,115.1529312133789,5.045581340789795,45.537919998168945,-4.886450432240963,28.8252010345459,-6.987997233867645,22.675214529037476,0.011053735390305519,12.706898927688599,-5.161869645118713,3.6410633325576782,-5.406858205795288,0.20597881078720093,-4.848883181810379,-0.17515477538108826,-5.96516951918602,-0.8999530673027039,-5.453646004199982,-1.1396483778953552,0.7312929928302765,0.5470302700996399,0.5767215937376022,0.5024185180664062,0.5583024322986603,0.5849961638450623,0.6323253810405731,0.7591596841812134,0.5786722302436829,0.5301023200154305,0.5030812993645668,0.6921001970767975,23.430181884166284,15.765554170576648,16.711833490414435,19.720807303871833,17.69150178277867,17.250524303541447,49.854922313671445,2119.684643262847,0.09364811889827251,pop
-234.79855728149414,121.95594787597656,-15.756189823150635,28.55141544342041,-6.8814577460289,6.079418076202273,-4.201510429382324,18.59261965751648,0.9416854083538055,9.357912510633469,-4.986415386199951,4.167707979679108,3.49261774122715,8.36490448564291,4.732828971929848,5.696444988250732,0.5481328815221786,1.750681608915329,-2.5645803660154343,0.06328176148235798,0.32157282531261444,0.43292324244976044,0.5985224843025208,0.3575787767767906,0.29071031510829926,0.2665827050805092,0.3213081955909729,0.33554190397262573,0.35449428856372833,0.640899047255516,0.4804200977087021,0.3420465663075447,19.803714965550732,18.13302496523968,23.712815493368584,26.87872674301035,23.35008675501372,23.955993356175284,48.29913732883809,1737.4920593665993,0.08420459926128387,pop
-72.97332954406738,103.35094451904297,-15.462051570415497,51.74326133728027,-5.901609301567078,26.678438425064087,-14.159371018409729,23.4183931350708,-6.923350661993027,17.207666635513306,-8.790647506713867,5.280690431594849,-6.80184006690979,3.148946523666382,-3.9021533727645874,1.9017819166183472,-2.5536705553531647,1.6872813701629639,-3.6286047101020813,3.49990002438426,0.6266340911388397,0.5733767747879028,0.5886087715625763,0.7502930760383606,0.5362336784601212,0.5615649670362473,0.542243018746376,0.6150621175765991,0.7603228390216827,0.586488887667656,0.5995765626430511,0.5179973989725113,21.715355846601092,15.558811706664788,18.652356834938757,20.579908030150346,19.61337866670574,18.48596094460343,50.08176131066921,2272.3868320883676,0.1929909773170948,pop
-55.612637996673584,90.5055980682373,-13.697110146284103,54.050049781799316,-20.39535093307495,21.614399433135986,-19.590986967086792,21.664517879486084,-10.173391938209534,11.632945537567139,-12.456218481063843,4.777293920516968,-6.185003995895386,4.019498586654663,-5.065094590187073,2.646010160446167,-3.6227415204048157,1.8754234910011292,-3.0640054047107697,2.5763281881809235,0.6375647783279419,0.7368621081113815,0.6427578330039978,0.643470361828804,0.6259061247110367,0.5761938095092773,0.6917301714420319,0.6406076401472092,0.6329637616872787,0.6870957165956497,0.7374220490455627,0.7655164152383804,21.36852963778226,13.11247677159115,16.864732243351256,19.12855757118296,18.25028117856772,16.512901067135395,50.22674755741096,2393.9739231247245,0.15791995450854301,pop
